Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost,AI_Routing_Cost,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique,Remote_Rx,PDR_Percent,RTT_ms
2026-03-16 09:12:41,"=""0009""",1,"=""0002""","=""000A""",-61,8049,0,16,0.0,69.6,10.0,10.21,8,14,0,243,0,111.47,0.0
2026-03-16 09:12:41,"=""0009""",1,"=""0002""","=""0008""",-60,7983,0,16,0.0,69.6,10.0,10.21,8,14,0,243,0,111.47,0.0
2026-03-16 09:12:41,"=""0009""",1,"=""0002""","=""000B""",-60,1736,0,16,0.0,69.6,10.31,10.25,8,14,0,243,0,111.47,0.0
2026-03-16 09:12:41,"=""000C""",4,"=""000B""","=""0006""",-50,7806,0,30,0.0,87.9,40.0,29.96,0,0,0,111,0,0.00,0
2026-03-16 09:12:41,"=""000C""",4,"=""000B""","=""000B""",-57,6311,0,30,0.0,87.9,40.0,29.96,0,0,0,111,0,0.00,0
2026-03-16 09:13:41,"=""0003""",1,"=""0002""","=""0002""",-55,8154,0,63,0.0,76.1,10.0,10.21,21,39,0,271,0,37.69,0.0
2026-03-16 09:13:41,"=""0003""",1,"=""0002""","=""0009""",-56,8134,0,63,0.0,76.1,10.0,10.21,21,39,0,271,0,37.69,0.0
2026-03-16 09:13:41,"=""0003""",1,"=""0002""","=""0004""",-60,64,0,63,0.0,76.1,90.79,95.07,21,39,0,271,0,37.69,0.0
2026-03-16 09:13:41,"=""0003""",1,"=""0002""","=""000A""",-63,8094,0,63,0.0,76.1,10.0,10.21,21,39,0,271,0,37.69,0.0
2026-03-16 09:13:41,"=""000B""",3,"=""0005""","=""0005""",-60,7911,0,21,0.0,74.4,30.0,31.79,0,0,0,167,0,0.00,0
2026-03-16 09:13:41,"=""000B""",3,"=""0005""","=""0006""",-48,8001,0,21,0.0,74.4,30.0,31.86,0,0,0,167,0,0.00,0
2026-03-16 09:13:41,"=""000B""",3,"=""0005""","=""0008""",-55,8036,0,21,0.0,74.4,30.0,31.79,0,0,0,167,0,0.00,0
2026-03-16 09:13:41,"=""000B""",3,"=""0005""","=""000C""",-58,6373,0,21,0.0,74.4,30.0,31.79,0,0,0,167,0,0.00,0
2026-03-16 09:13:41,"=""0008""",3,"=""000A""","=""000A""",-60,683,0,13,0.0,87.8,40.26,39.69,18,31,6,182,0,39.39,226.0
2026-03-16 09:13:41,"=""0008""",3,"=""000A""","=""000B""",-56,8033,0,13,0.0,87.8,30.0,29.97,18,31,6,182,0,39.39,226.0
2026-03-16 09:13:41,"=""000C""",4,"=""000B""","=""000B""",-53,6371,0,13,0.0,87.5,40.0,29.94,0,0,0,119,0,0.00,0
2026-03-16 09:13:41,"=""000C""",4,"=""000B""","=""0006""",-59,7866,0,13,0.0,87.5,40.0,29.94,0,0,0,119,0,0.00,0
2026-03-16 09:14:41,"=""000C""",4,"=""000B""","=""000B""",-52,6432,0,10,0.0,87.3,40.0,29.94,0,0,0,128,0,0.00,0
2026-03-16 09:14:41,"=""000C""",4,"=""000B""","=""0006""",-52,7926,0,10,0.0,87.3,40.0,29.94,0,0,0,128,0,0.00,0
2026-03-16 09:14:41,"=""0009""",1,"=""0002""","=""0002""",-56,8175,0,28,0.0,68.6,10.0,10.21,8,14,0,274,0,125.69,0.0
2026-03-16 09:14:41,"=""0009""",1,"=""0002""","=""0003""",-56,8185,0,28,0.0,68.6,10.0,10.21,8,14,0,274,0,125.69,0.0
2026-03-16 09:14:41,"=""0009""",1,"=""0002""","=""000A""",-58,8160,0,28,0.0,68.6,10.0,10.21,8,14,0,274,0,125.69,0.0
2026-03-16 09:14:41,"=""0009""",1,"=""0002""","=""000B""",-60,1847,0,28,0.0,68.6,10.21,10.21,8,14,0,274,0,125.69,0.0
2026-03-16 09:14:41,"=""0009""",1,"=""0002""","=""0008""",-60,8094,0,28,0.0,68.6,10.0,10.21,8,14,0,274,0,125.69,0.0
2026-03-16 09:14:41,"=""0003""",1,"=""0002""","=""0002""",-55,8205,0,140,0.0,75.4,10.0,10.21,21,39,0,287,0,39.92,79.0
2026-03-16 09:14:41,"=""0003""",1,"=""0002""","=""0009""",-59,8185,0,140,0.0,75.4,10.0,10.21,21,39,0,287,0,39.92,79.0
2026-03-16 09:14:41,"=""0003""",1,"=""0002""","=""0004""",-60,115,0,140,0.0,75.4,78.16,80.19,21,39,0,287,0,39.92,79.0
2026-03-16 09:14:41,"=""0003""",1,"=""0002""","=""000A""",-63,8144,0,140,0.0,75.4,10.0,10.21,21,39,0,287,0,39.92,79.0
2026-03-16 09:14:41,"=""000B""",3,"=""0005""","=""0005""",-60,7972,0,47,0.0,73.7,30.0,31.79,0,0,0,178,0,0.00,0
2026-03-16 09:14:41,"=""0004""",1,"=""0002""","=""0002""",-55,7050,0,18,0.0,23.7,64.45,64.68,24,43,0,266,0,33.54,182.0
2026-03-16 09:14:41,"=""0004""",1,"=""0002""","=""0013""",-59,7155,0,18,0.0,23.7,64.45,64.68,24,43,0,266,0,33.54,182.0
2026-03-16 09:14:41,"=""0004""",1,"=""0002""","=""0007""",-54,7995,0,18,0.0,23.7,64.45,64.68,24,43,0,266,0,33.54,182.0
2026-03-16 09:14:41,"=""0004""",1,"=""0002""","=""0005""",-59,7965,0,18,0.0,23.7,64.45,64.68,24,43,0,266,0,33.54,182.0
2026-03-16 09:14:41,"=""0004""",1,"=""0002""","=""000D""",-60,150,0,18,0.0,23.7,125.1,129.28,24,43,0,266,0,33.54,182.0
2026-03-16 09:15:41,"=""0008""",3,"=""000A""","=""000A""",-60,803,0,9,0.0,87.3,36.88,36.94,18,31,6,209,0,45.24,226.0
2026-03-16 09:15:41,"=""0008""",3,"=""000A""","=""000B""",-56,8153,0,9,0.0,87.3,30.0,29.94,18,31,6,209,0,45.24,226.0
2026-03-16 09:15:41,"=""000A""",2,"=""0003""","=""0009""",-58,8229,0,13,0.0,77.4,20.0,20.07,9,26,18,262,0,132.99,3684.0
2026-03-16 09:15:41,"=""000A""",2,"=""0003""","=""0003""",-58,8216,0,13,0.0,77.4,20.0,20.07,9,26,18,262,0,132.99,3684.0
2026-03-16 09:15:41,"=""000A""",2,"=""0003""","=""0008""",-61,8163,0,13,0.0,77.4,20.0,20.07,9,26,18,262,0,132.99,3684.0
2026-03-16 09:15:41,"=""0009""",1,"=""0002""","=""0002""",-56,8244,0,12,0.0,68.3,10.0,10.21,8,14,0,291,0,133.49,43.0
2026-03-16 09:15:41,"=""0009""",1,"=""0002""","=""0003""",-52,8254,0,12,0.0,68.3,10.0,10.21,8,14,0,291,0,133.49,43.0
2026-03-16 09:15:41,"=""0009""",1,"=""0002""","=""000A""",-58,8229,0,12,0.0,68.3,10.0,10.21,8,14,0,291,0,133.49,43.0
2026-03-16 09:15:41,"=""0009""",1,"=""0002""","=""000B""",-60,1916,0,12,0.0,68.3,10.17,10.21,8,14,0,291,0,133.49,43.0
2026-03-16 09:15:41,"=""0009""",1,"=""0002""","=""0008""",-60,8163,0,12,0.0,68.3,10.0,10.21,8,14,0,291,0,133.49,43.0
2026-03-16 09:15:41,"=""000C""",3,"=""000B""","=""0007""",-60,9,0,47,0.0,87.0,127.04,125.88,0,0,0,137,0,0.00,0
2026-03-16 09:15:41,"=""000C""",3,"=""000B""","=""0006""",-50,7986,0,47,0.0,87.0,30.0,29.93,0,0,0,137,0,0.00,0
2026-03-16 09:15:41,"=""000C""",3,"=""000B""","=""000B""",-52,6491,0,47,0.0,87.0,30.0,29.93,0,0,0,137,0,0.00,0
2026-03-16 09:15:41,"=""0003""",1,"=""0002""","=""0002""",-56,8274,0,32,0.0,74.4,10.0,10.21,21,39,0,303,0,42.14,0.0
2026-03-16 09:15:41,"=""0003""",1,"=""0002""","=""0009""",-51,8254,0,32,0.0,74.4,10.0,10.21,21,39,0,303,0,42.14,0.0
2026-03-16 09:15:41,"=""0003""",1,"=""0002""","=""0004""",-60,184,0,32,0.0,74.4,64.15,67.27,21,39,0,303,0,42.14,0.0
2026-03-16 09:15:41,"=""0003""",1,"=""0002""","=""000A""",-63,8214,0,32,0.0,74.4,10.0,10.21,21,39,0,303,0,42.14,0.0
2026-03-16 09:16:41,"=""0009""",1,"=""0002""","=""0002""",-54,8295,0,32,0.0,68.1,10.0,10.21,8,14,0,306,0,140.37,129.0
2026-03-16 09:16:41,"=""0009""",1,"=""0002""","=""0003""",-51,8305,0,32,0.0,68.1,10.0,10.21,8,14,0,306,0,140.37,129.0
2026-03-16 09:16:41,"=""0009""",1,"=""0002""","=""000A""",-58,8280,0,32,0.0,68.1,10.0,10.21,8,14,0,306,0,140.37,129.0
2026-03-16 09:16:41,"=""0009""",1,"=""0002""","=""000B""",-60,1967,0,32,0.0,68.1,10.14,10.21,8,14,0,306,0,140.37,129.0
2026-03-16 09:16:41,"=""0009""",1,"=""0002""","=""0008""",-60,8214,0,32,0.0,68.1,10.0,10.21,8,14,0,306,0,140.37,129.0
2026-03-16 09:16:41,"=""0008""",3,"=""000A""","=""000A""",-60,863,0,13,0.0,87.1,35.63,35.68,18,31,6,220,0,47.62,127.0
2026-03-16 09:16:41,"=""0008""",3,"=""000A""","=""000B""",-55,8213,0,13,0.0,87.1,30.0,29.94,18,31,6,220,0,47.62,127.0
2026-03-16 09:16:41,"=""000A""",2,"=""0003""","=""0003""",-58,8276,0,17,0.0,76.8,20.0,20.07,9,26,18,274,0,139.09,3684.0
2026-03-16 09:16:41,"=""000A""",2,"=""0003""","=""0009""",-58,8289,0,17,0.0,76.8,20.0,20.07,9,26,18,274,0,139.09,3684.0
2026-03-16 09:16:41,"=""000A""",2,"=""0003""","=""0004""",-60,39,0,17,0.0,76.8,107.81,108.07,9,26,18,274,0,139.09,3684.0
2026-03-16 09:16:41,"=""000A""",2,"=""0003""","=""0008""",-61,8223,0,17,0.0,76.8,20.0,20.07,9,26,18,274,0,139.09,3684.0
2026-03-16 09:16:41,"=""000B""",3,"=""0005""","=""0005""",-59,8091,0,31,0.0,73.0,30.0,31.79,0,0,0,192,0,0.00,0
2026-03-16 09:16:41,"=""000B""",3,"=""0005""","=""000C""",-55,6553,0,31,0.0,73.0,30.0,31.79,0,0,0,192,0,0.00,0
2026-03-16 09:16:41,"=""000B""",3,"=""0005""","=""0008""",-56,8216,0,31,0.0,73.0,30.0,31.79,0,0,0,192,0,0.00,0
2026-03-16 09:16:41,"=""000B""",3,"=""0005""","=""0006""",-58,8181,0,31,0.0,73.0,30.0,31.79,0,0,0,192,0,0.00,0
2026-03-16 09:16:41,"=""0004""",1,"=""0002""","=""0002""",-56,7169,0,23,0.0,23.0,65.5,64.68,27,48,0,299,0,33.30,21.0
2026-03-16 09:16:41,"=""0004""",1,"=""0002""","=""0013""",-59,7274,0,23,0.0,23.0,65.5,64.68,27,48,0,299,0,33.30,21.0
2026-03-16 09:16:41,"=""0004""",1,"=""0002""","=""0007""",-60,8114,0,23,0.0,23.0,65.5,64.68,27,48,0,299,0,33.30,21.0
2026-03-16 09:16:41,"=""0004""",1,"=""0002""","=""0005""",-62,8084,0,23,0.0,23.0,65.5,64.68,27,48,0,299,0,33.30,21.0
2026-03-16 09:17:41,"=""0008""",3,"=""000A""","=""000A""",-60,914,0,24,0.0,86.9,34.75,34.66,29,49,6,236,0,28.23,413.0
2026-03-16 09:17:41,"=""0008""",3,"=""000A""","=""000B""",-55,8264,0,24,0.0,86.9,30.0,29.93,29,49,6,236,0,28.23,413.0
2026-03-16 09:17:41,"=""000B""",3,"=""0005""","=""0005""",-59,8142,0,307,0.0,72.3,30.0,31.63,0,0,0,201,0,0.00,0
2026-03-16 09:17:41,"=""000B""",3,"=""0005""","=""0008""",-56,8267,0,307,0.0,72.3,30.0,31.63,0,0,0,201,0,0.00,0
2026-03-16 09:17:41,"=""000B""",3,"=""0005""","=""0006""",-58,8232,0,307,0.0,72.3,30.0,31.63,0,0,0,201,0,0.00,0
2026-03-16 09:17:41,"=""000B""",3,"=""0005""","=""000C""",-58,6603,0,307,0.0,72.3,30.0,31.63,0,0,0,201,0,0.00,0
2026-03-16 09:17:41,"=""0004""",1,"=""0002""","=""0002""",-56,7229,0,16,0.0,22.7,65.95,64.68,27,48,0,316,0,35.19,54.0
2026-03-16 09:17:41,"=""0004""",1,"=""0002""","=""0013""",-60,7334,0,16,0.0,22.7,65.95,64.68,27,48,0,316,0,35.19,54.0
2026-03-16 09:17:41,"=""0004""",1,"=""0002""","=""0007""",-54,8174,0,16,0.0,22.7,65.95,64.68,27,48,0,316,0,35.19,54.0
2026-03-16 09:17:41,"=""0004""",1,"=""0002""","=""0005""",-64,8144,0,16,0.0,22.7,65.95,64.68,27,48,0,316,0,35.19,54.0
2026-03-16 09:17:41,"=""0003""",1,"=""0002""","=""0002""",-60,8394,1,62,1.6,72.8,12.02,13.61,21,39,0,323,0,44.92,0.0
2026-03-16 09:17:41,"=""0003""",1,"=""0002""","=""0009""",-51,8374,1,62,1.6,72.8,12.02,13.61,21,39,0,323,0,44.92,0.0
2026-03-16 09:17:41,"=""0003""",1,"=""0002""","=""000A""",-63,8334,1,62,1.6,72.8,12.02,13.61,21,39,0,323,0,44.92,0.0
2026-03-16 09:17:41,"=""000C""",4,"=""000B""","=""0006""",-52,8106,0,12,0.0,86.4,40.0,29.94,0,0,0,159,0,0.00,0
2026-03-16 09:17:41,"=""000C""",4,"=""000B""","=""000B""",-53,6611,0,12,0.0,86.4,40.0,29.94,0,0,0,159,0,0.00,0
2026-03-16 09:18:42,"=""000A""",2,"=""0003""","=""0009""",-58,8400,0,65,0.0,75.9,20.0,20.07,9,26,18,302,0,153.30,3684.0
2026-03-16 09:18:42,"=""000A""",2,"=""0003""","=""0003""",-58,8387,0,65,0.0,75.9,20.0,20.07,9,26,18,302,0,153.30,3684.0
2026-03-16 09:18:42,"=""000A""",2,"=""0003""","=""000B""",-60,27,0,65,0.0,75.9,111.39,111.97,9,26,18,302,0,153.30,3684.0
2026-03-16 09:18:42,"=""000A""",2,"=""0003""","=""0008""",-61,8334,0,65,0.0,75.9,20.0,20.07,9,26,18,302,0,153.30,3684.0
2026-03-16 09:18:42,"=""0009""",1,"=""0002""","=""0002""",-54,8424,0,12,0.0,67.5,10.0,10.21,28,50,0,334,0,34.68,13.0
2026-03-16 09:18:42,"=""0009""",1,"=""0002""","=""0003""",-56,8434,0,12,0.0,67.5,10.0,10.21,28,50,0,334,0,34.68,13.0
2026-03-16 09:18:42,"=""0009""",1,"=""0002""","=""000A""",-58,8409,0,12,0.0,67.5,10.0,10.21,28,50,0,334,0,34.68,13.0
2026-03-16 09:18:42,"=""0009""",1,"=""0002""","=""0008""",-60,8343,0,12,0.0,67.5,10.0,10.21,28,50,0,334,0,34.68,13.0
2026-03-16 09:18:42,"=""0009""",1,"=""0002""","=""000B""",-60,2096,0,12,0.0,67.5,10.09,10.21,28,50,0,334,0,34.68,13.0
2026-03-16 09:18:42,"=""0003""",1,"=""0002""","=""0002""",-55,8454,0,20,0.0,72.0,10.0,10.21,21,39,0,338,0,47.01,0.0
2026-03-16 09:18:42,"=""0003""",1,"=""0002""","=""0009""",-56,8434,0,20,0.0,72.0,10.0,10.21,21,39,0,338,0,47.01,0.0
2026-03-16 09:18:42,"=""0003""",1,"=""0002""","=""000A""",-57,8394,0,20,0.0,72.0,10.0,10.21,21,39,0,338,0,47.01,0.0
2026-03-16 09:18:42,"=""000C""",4,"=""000B""","=""0006""",-50,8166,0,31,0.0,86.1,40.0,29.93,0,0,0,169,0,0.00,0
2026-03-16 09:18:42,"=""000C""",4,"=""000B""","=""000B""",-52,6671,0,31,0.0,86.1,40.0,29.93,0,0,0,169,0,0.00,0
2026-03-16 09:19:42,"=""0003""",1,"=""0002""","=""0002""",-56,8505,0,151,0.0,71.4,10.0,10.21,21,39,0,352,0,48.96,0.0
2026-03-16 09:19:42,"=""0003""",1,"=""0002""","=""0009""",-51,8485,0,151,0.0,71.4,10.0,10.21,21,39,0,352,0,48.96,0.0
2026-03-16 09:19:42,"=""0003""",1,"=""0002""","=""000A""",-57,8445,0,151,0.0,71.4,10.0,10.21,21,39,0,352,0,48.96,0.0
2026-03-16 09:19:42,"=""000A""",2,"=""0003""","=""0003""",-58,8457,0,10,0.0,75.3,20.0,20.07,9,26,18,317,0,160.91,3684.0
2026-03-16 09:19:42,"=""000A""",2,"=""0003""","=""0009""",-58,8469,0,10,0.0,75.3,20.0,20.07,9,26,18,317,0,160.91,3684.0
2026-03-16 09:19:42,"=""000A""",2,"=""0003""","=""0004""",-60,60,0,10,0.0,75.3,101.87,107.12,9,26,18,317,0,160.91,3684.0
2026-03-16 09:19:42,"=""000A""",2,"=""0003""","=""000B""",-60,97,0,10,0.0,75.3,92.37,97.19,9,26,18,317,0,160.91,3684.0
2026-03-16 09:19:42,"=""000A""",2,"=""0003""","=""0008""",-61,8404,0,10,0.0,75.3,20.0,20.07,9,26,18,317,0,160.91,3684.0
2026-03-16 09:19:42,"=""0008""",3,"=""000A""","=""000A""",-60,1044,0,14,0.0,86.4,33.08,32.66,32,55,6,260,0,27.08,528.0
2026-03-16 09:19:42,"=""0008""",3,"=""000A""","=""000B""",-56,8394,0,14,0.0,86.4,30.0,29.93,32,55,6,260,0,27.08,528.0
2026-03-16 09:20:42,"=""000B""",3,"=""0005""","=""0005""",-60,8322,0,43,0.0,70.6,30.0,31.79,0,0,0,228,0,0.00,0
2026-03-16 09:20:42,"=""000B""",3,"=""0005""","=""0006""",-49,8412,0,43,0.0,70.6,30.0,31.79,0,0,0,228,0,0.00,0
2026-03-16 09:20:42,"=""000B""",3,"=""0005""","=""0008""",-56,8447,0,43,0.0,70.6,30.0,31.79,0,0,0,228,0,0.00,0
2026-03-16 09:20:42,"=""000B""",3,"=""0005""","=""000C""",-54,6784,0,43,0.0,70.6,30.0,31.79,0,0,0,228,0,0.00,0
2026-03-16 09:20:42,"=""0009""",1,"=""0002""","=""0002""",-55,8544,0,66,0.0,66.8,10.0,10.21,33,58,0,357,0,31.85,96.0
2026-03-16 09:20:42,"=""0009""",1,"=""0002""","=""0003""",-59,8554,0,66,0.0,66.8,10.0,10.21,33,58,0,357,0,31.85,96.0
2026-03-16 09:20:42,"=""0009""",1,"=""0002""","=""000A""",-58,8529,0,66,0.0,66.8,10.0,10.21,33,58,0,357,0,31.85,96.0
2026-03-16 09:20:42,"=""0009""",1,"=""0002""","=""0008""",-70,8463,0,66,0.0,66.8,10.0,10.37,33,58,0,357,0,31.85,96.0
2026-03-16 09:20:42,"=""0009""",1,"=""0002""","=""000B""",-60,2216,0,66,0.0,66.8,10.06,10.21,33,58,0,357,0,31.85,96.0
2026-03-16 09:20:42,"=""0004""",1,"=""0002""","=""0002""",-56,7409,0,19,0.0,21.5,67.75,74.39,33,58,0,365,0,32.94,0.0
2026-03-16 09:20:42,"=""0004""",1,"=""0002""","=""0013""",-60,7514,0,19,0.0,21.5,67.75,74.39,33,58,0,365,0,32.94,0.0
2026-03-16 09:20:42,"=""0004""",1,"=""0002""","=""0007""",-54,8354,0,19,0.0,21.5,67.75,74.39,33,58,0,365,0,32.94,0.0
2026-03-16 09:20:42,"=""000C""",4,"=""000B""","=""0006""",-51,8286,0,10,0.0,85.4,40.0,29.94,0,0,0,186,0,0.00,0
2026-03-16 09:20:42,"=""000C""",4,"=""000B""","=""000B""",-52,6791,0,10,0.0,85.4,40.0,29.94,0,0,0,186,0,0.00,0
2026-03-16 09:20:42,"=""0003""",1,"=""0002""","=""0002""",-57,8574,0,10,0.0,70.5,10.0,10.21,21,39,0,371,0,51.60,0.0
2026-03-16 09:20:42,"=""0003""",1,"=""0002""","=""0009""",-59,8554,0,10,0.0,70.5,10.0,10.21,21,39,0,371,0,51.60,0.0
2026-03-16 09:20:42,"=""0003""",1,"=""0002""","=""000A""",-57,8514,0,10,0.0,70.5,10.0,10.21,21,39,0,371,0,51.60,0.0
2026-03-16 09:21:42,"=""000C""",4,"=""000B""","=""0006""",-52,8346,1,12,7.7,85.0,61.37,55.33,0,0,0,197,0,0.00,0
2026-03-16 09:21:42,"=""000C""",4,"=""000B""","=""000B""",-53,6851,1,12,7.7,85.0,61.37,55.33,0,0,0,197,0,0.00,0
2026-03-16 09:21:42,"=""000B""",3,"=""0005""","=""0008""",-56,8516,0,40,0.0,70.0,30.0,31.79,0,0,0,236,0,0.00,0
2026-03-16 09:21:42,"=""000B""",3,"=""0005""","=""0005""",-60,8391,0,40,0.0,70.0,30.0,31.79,0,0,0,236,0,0.00,0
2026-03-16 09:21:42,"=""000B""",3,"=""0005""","=""0006""",-50,8481,0,40,0.0,70.0,30.0,31.79,0,0,0,236,0,0.00,0
2026-03-16 09:21:42,"=""000B""",3,"=""0005""","=""000C""",-55,6853,0,40,0.0,70.0,30.0,31.79,0,0,0,236,0,0.00,0
2026-03-16 09:21:42,"=""0004""",1,"=""0002""","=""0002""",-57,7469,0,43,0.0,21.2,68.2,74.39,34,60,0,381,0,32.84,101.0
2026-03-16 09:21:42,"=""0004""",1,"=""0002""","=""0013""",-60,7574,0,43,0.0,21.2,68.2,74.39,34,60,0,381,0,32.84,101.0
2026-03-16 09:21:42,"=""0004""",1,"=""0002""","=""0007""",-54,8414,0,43,0.0,21.2,68.2,74.39,34,60,0,381,0,32.84,101.0
2026-03-16 09:21:42,"=""0004""",1,"=""0002""","=""0005""",-63,8384,0,43,0.0,21.2,68.2,74.39,34,60,0,381,0,32.84,101.0
2026-03-16 09:22:42,"=""000B""",3,"=""0005""","=""0005""",-60,8451,0,17,0.0,69.5,30.0,31.79,0,0,0,251,0,0.00,0
2026-03-16 09:22:42,"=""000B""",3,"=""0005""","=""0008""",-54,8576,0,17,0.0,69.5,30.0,31.79,0,0,0,251,0,0.00,0
2026-03-16 09:22:42,"=""000B""",3,"=""0005""","=""0006""",-58,8541,0,17,0.0,69.5,30.0,31.79,0,0,0,251,0,0.00,0
2026-03-16 09:22:42,"=""000B""",3,"=""0005""","=""000C""",-59,6913,0,17,0.0,69.5,30.0,31.79,0,0,0,251,0,0.00,0
2026-03-16 09:22:42,"=""0008""",3,"=""000A""","=""000A""",-60,93,0,10,0.0,85.6,103.34,105.61,38,65,10,298,0,26.40,91.0
2026-03-16 09:22:42,"=""0008""",3,"=""000A""","=""000B""",-55,8573,0,10,0.0,85.6,30.0,29.94,38,65,10,298,0,26.40,91.0
2026-03-16 09:22:42,"=""000A""",2,"=""0009""","=""0003""",-58,8627,0,78,0.0,74.0,20.0,20.07,9,26,18,357,0,181.22,3684.0
2026-03-16 09:22:42,"=""000A""",2,"=""0009""","=""0009""",-58,8640,0,78,0.0,74.0,20.0,20.07,9,26,18,357,0,181.22,3684.0
2026-03-16 09:22:42,"=""000A""",2,"=""0009""","=""0004""",-60,230,0,78,0.0,74.0,66.46,67.55,9,26,18,357,0,181.22,3684.0
2026-03-16 09:22:42,"=""0003""",1,"=""0002""","=""0002""",-56,8694,0,21,0.0,70.0,10.0,10.21,21,39,0,397,0,55.22,0.0
2026-03-16 09:22:42,"=""0003""",1,"=""0002""","=""0009""",-51,8674,0,21,0.0,70.0,10.0,10.21,21,39,0,397,0,55.22,0.0
2026-03-16 09:22:42,"=""0003""",1,"=""0002""","=""000A""",-57,8634,0,21,0.0,70.0,10.0,10.21,21,39,0,397,0,55.22,0.0
2026-03-16 09:23:42,"=""000A""",2,"=""0009""","=""0009""",-57,8700,0,70,0.0,73.4,20.0,20.07,9,26,18,372,0,188.83,3684.0
2026-03-16 09:23:42,"=""000A""",2,"=""0009""","=""0003""",-58,8687,0,70,0.0,73.4,20.0,20.07,9,26,18,372,0,188.83,3684.0
2026-03-16 09:23:42,"=""000A""",2,"=""0009""","=""0008""",-77,8634,0,70,0.0,73.4,37.5,31.08,9,26,18,372,0,188.83,3684.0
2026-03-16 09:23:42,"=""000B""",3,"=""0005""","=""0005""",-60,8511,0,11,0.0,69.1,30.0,31.8,0,0,0,261,0,0.00,0
2026-03-16 09:23:42,"=""000B""",3,"=""0005""","=""0006""",-50,8601,0,11,0.0,69.1,30.0,31.8,0,0,0,261,0,0.00,0
2026-03-16 09:23:42,"=""000B""",3,"=""0005""","=""0008""",-55,8636,0,11,0.0,69.1,30.0,31.8,0,0,0,261,0,0.00,0
2026-03-16 09:23:42,"=""000B""",3,"=""0005""","=""000C""",-53,6973,0,11,0.0,69.1,30.0,31.8,0,0,0,261,0,0.00,0
2026-03-16 09:24:42,"=""0003""",1,"=""0002""","=""0002""",-55,8814,0,11,0.0,69.4,10.0,10.21,21,39,0,426,0,59.25,0.0
2026-03-16 09:24:42,"=""0003""",1,"=""0002""","=""0009""",-51,8794,0,11,0.0,69.4,10.0,10.21,21,39,0,426,0,59.25,0.0
2026-03-16 09:24:42,"=""0003""",1,"=""0002""","=""000A""",-63,8754,0,11,0.0,69.4,10.0,10.21,21,39,0,426,0,59.25,0.0
2026-03-16 09:24:42,"=""000B""",3,"=""0005""","=""0005""",-59,8571,0,61,0.0,68.2,30.0,31.79,0,0,0,274,0,0.00,0
2026-03-16 09:24:42,"=""000B""",3,"=""0005""","=""0006""",-49,8661,0,61,0.0,68.2,30.0,31.79,0,0,0,274,0,0.00,0
2026-03-16 09:24:42,"=""000B""",3,"=""0005""","=""0008""",-56,8696,0,61,0.0,68.2,30.0,31.79,0,0,0,274,0,0.00,0
2026-03-16 09:24:42,"=""000B""",3,"=""0005""","=""000C""",-53,7033,0,61,0.0,68.2,30.0,31.79,0,0,0,274,0,0.00,0
2026-03-16 09:25:42,"=""0008""",2,"=""000A""","=""000A""",-60,264,0,47,0.0,84.9,61.48,62.58,39,67,10,339,0,28.54,164.0
2026-03-16 09:25:42,"=""0008""",2,"=""000A""","=""000B""",-57,8744,0,47,0.0,84.9,20.0,20.07,39,67,10,339,0,28.54,164.0
2026-03-16 09:25:42,"=""000C""",4,"=""000B""","=""0006""",-50,8586,0,7,0.0,83.8,40.0,29.94,0,0,0,232,0,0.00,0
2026-03-16 09:25:42,"=""000C""",4,"=""000B""","=""000B""",-57,7091,0,7,0.0,83.8,40.0,29.94,0,0,0,232,0,0.00,0
2026-03-16 09:25:42,"=""000A""",2,"=""0009""","=""0003""",-58,8816,0,31,0.0,72.3,20.0,20.07,9,26,18,397,0,201.52,3684.0
2026-03-16 09:25:42,"=""000A""",2,"=""0009""","=""0009""",-58,8829,0,31,0.0,72.3,20.0,20.07,9,26,18,397,0,201.52,3684.0
2026-03-16 09:25:42,"=""000A""",2,"=""0009""","=""0004""",-60,69,0,31,0.0,72.3,99.45,97.84,9,26,18,397,0,201.52,3684.0
2026-03-16 09:25:42,"=""000A""",2,"=""0009""","=""0008""",-59,8763,0,31,0.0,72.3,20.0,20.07,9,26,18,397,0,201.52,3684.0
2026-03-16 09:25:42,"=""0003""",1,"=""0002""","=""0002""",-55,8874,0,14,0.0,69.1,10.0,10.21,21,39,0,443,0,61.61,0.0
2026-03-16 09:25:42,"=""0003""",1,"=""0002""","=""0009""",-59,8854,0,14,0.0,69.1,10.0,10.21,21,39,0,443,0,61.61,0.0
2026-03-16 09:25:42,"=""0003""",1,"=""0002""","=""0004""",-60,9,0,14,0.0,69.1,107.04,108.8,21,39,0,443,0,61.61,0.0
2026-03-16 09:25:42,"=""0003""",1,"=""0002""","=""000A""",-58,8814,0,14,0.0,69.1,10.0,10.21,21,39,0,443,0,61.61,0.0
2026-03-16 09:26:42,"=""000C""",4,"=""000B""","=""0006""",-52,8637,0,20,0.0,83.7,40.0,29.93,0,0,0,239,0,0.00,0
2026-03-16 09:26:42,"=""000C""",4,"=""000B""","=""000B""",-53,7142,0,20,0.0,83.7,40.0,29.93,0,0,0,239,0,0.00,0
